ORIGIN_TABLE,customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,employeeNumber,lastName,firstName,extension,email,officeCode,reportsTo,jobTitle,territory,orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,orderDate,requiredDate,shippedDate,status,comments,checkNumber,paymentDate,amount,productLine,textDescription,htmlDescription,image,productName,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10360.0,S700_1938,Hidden,86.61,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10360.0,S700_2610,Hidden,70.11,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10360.0,S700_3505,Hidden,83.14,9.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10360.0,S700_3962,Hidden,92.36,10.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10360.0,S72_3212,Hidden,54.05,11.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S10_1678,Hidden,92.83,13.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S10_2016,Hidden,114.18,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S24_3420,Hidden,62.46,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S24_3949,Hidden,61.42,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S24_4278,Hidden,68.83,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S32_4289,Hidden,56.41,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S50_1341,Hidden,35.78,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S700_1691,Hidden,88.60,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S700_2047,Hidden,85.99,14.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S700_2466,Hidden,91.74,9.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S700_2834,Hidden,107.97,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S700_3167,Hidden,76.80,10.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S700_4002,Hidden,62.19,11.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10361.0,S72_1253,Hidden,47.67,12.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10362.0,S10_4698,Hidden,182.04,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10362.0,S12_2823,Hidden,131.04,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10362.0,S18_2625,Hidden,53.91,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10362.0,S24_1578,Hidden,91.29,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S12_1099,Hidden,180.95,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S12_3380,Hidden,106.87,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S12_3990,Hidden,68.63,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S12_4675,Hidden,103.64,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S18_1889,Hidden,61.60,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S18_3278,Hidden,69.15,10.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S18_3482,Hidden,124.94,11.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S18_3782,Hidden,52.22,12.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S18_4721,Hidden,123.50,13.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S24_2000,Hidden,70.08,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S24_2360,Hidden,56.10,14.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S24_3371,Hidden,52.05,15.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S24_3856,Hidden,113.75,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S24_4620,Hidden,75.99,9.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10363.0,S32_1374,Hidden,92.90,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10364.0,S32_2206,Hidden,38.22,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10365.0,S18_1129,Hidden,116.06,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10365.0,S32_4485,Hidden,82.66,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10365.0,S50_4713,Hidden,68.34,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10366.0,S18_1984,Hidden,116.65,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10366.0,S18_2870,Hidden,105.60,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10366.0,S18_3232,Hidden,154.10,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S18_1589,Hidden,105.77,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S18_1749,Hidden,144.50,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S18_2248,Hidden,50.25,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S18_2325,Hidden,124.59,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S18_2795,Hidden,140.06,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S18_3685,Hidden,131.39,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S18_4409,Hidden,77.31,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S18_4933,Hidden,66.99,9.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S24_1046,Hidden,72.76,10.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S24_1628,Hidden,50.31,11.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S24_1937,Hidden,29.54,13.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S24_2022,Hidden,43.01,12.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10367.0,S24_2972,Hidden,36.25,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10368.0,S24_2766,Hidden,73.60,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10368.0,S24_2887,Hidden,115.09,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10368.0,S24_3191,Hidden,83.04,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10368.0,S24_3432,Hidden,93.16,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10368.0,S24_3969,Hidden,36.52,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10369.0,S10_1949,Hidden,195.01,2.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10369.0,S18_1342,Hidden,89.38,8.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10369.0,S18_1367,Hidden,46.36,7.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10369.0,S18_2949,Hidden,100.30,1.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10369.0,S18_2957,Hidden,51.84,6.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10369.0,S18_3136,Hidden,90.06,5.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10369.0,S18_3320,Hidden,80.36,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10369.0,S24_4258,Hidden,93.49,3.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
orderdetails,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,10370.0,S10_4962,Hidden,128.53,4.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
